entrega_id,fecha_planificada,fecha_real,entrega_completa,entrega_a_tiempo,entrega_completa_a_tiempo,costo_preparacion,venta,rotura_stock,pedidos_proveedores,pedidos_retrasados,volumen_stock_recibido,horas_recepcion,tiempo_produccion,tiempo_programado,produccion_real,produccion_teorica,productos_buenos
937,2023-05-01,2023-05-01,True,True,True,2610.447434003702,125796.51356748445,False,4,0,118,7,8.118487834189608,9,9.55623212618331,10,9.426440003908215
938,2024-10-23,2024-10-25,True,False,False,2794.078632217933,112935.24499234204,False,4,0,441,9,8.303269715579486,9,14.629715185533078,16,14.064108125170037
939,2023-07-03,2023-07-03,False,True,False,3269.200370611622,112666.2884557857,False,4,0,222,12,7.994206186848845,8,14.262334545597916,15,13.658855972370398
940,2024-05-09,2024-05-09,True,True,True,2464.6920948392453,122361.90461505497,False,4,0,122,10,8.759148625058733,9,13.97482559305837,16,13.349670545707388
941,2023-01-06,2023-01-06,True,True,True,2240.9329716665716,114617.6286992521,False,3,1,336,9,7.0962186863579015,8,10.961426003235173,12,10.718819537331308
942,2023-02-14,2023-02-15,False,False,False,1815.392877078974,113069.21212328428,False,2,1,313,14,7.747346106838602,8,17.886539746934552,19,17.03544354613306
943,2023-11-28,2023-11-27,True,True,True,3127.372418668827,132515.288692139,False,2,0,192,9,7.41528376434227,8,14.20146925269597,15,13.887243673383086
944,2023-03-01,2023-03-01,True,True,True,2652.7231219301866,142093.8712590292,False,4,1,464,13,8.962266102447215,9,16.725128806825243,19,15.947857125141121
945,2024-06-02,2024-06-02,True,True,True,2351.0443360009644,139448.28641568104,False,3,0,456,12,6.996847936491696,8,15.760070969283323,16,15.70180761375711
946,2024-05-12,2024-05-11,True,True,True,2926.5075941217488,117218.80135633665,False,3,0,389,7,7.4147416916602555,8,12.498433358048215,14,12.117016114270156
947,2023-03-29,2023-03-28,True,True,True,2476.4782758507595,134543.10101796492,True,2,0,286,10,8.043827247693487,9,12.171186448539302,14,12.138325579905171
948,2024-12-09,2024-12-11,True,False,False,3248.54104812011,124726.73891553523,False,2,1,203,8,7.814772585559776,9,8.84213329715491,10,8.540180590848532
949,2023-09-08,2023-09-09,True,False,False,2463.716756520405,111500.91747239875,False,2,0,312,9,8.623015494674807,9,16.21860815211046,18,15.66566108781178
950,2023-06-28,2023-06-28,True,True,True,2389.650758271839,109338.7787545464,False,4,1,378,9,7.584565591261197,8,14.365244341447797,16,14.360083241176604
951,2024-12-04,2024-12-06,True,False,False,2898.085575732036,102046.70915262932,False,3,0,194,6,7.753129493128253,9,10.53110535212529,12,10.249201916157327
952,2023-05-05,2023-05-06,False,False,False,2327.8263231647647,110069.16547162845,False,4,0,424,11,7.481850008944989,8,12.792885482669497,13,12.317462056033671
953,2023-03-06,2023-03-08,False,False,False,3209.5322066787603,100504.09827273968,False,3,0,281,6,8.687526430965411,9,14.134071477997326,16,13.928508256739182
954,2024-02-15,2024-02-16,True,False,False,2081.088469416109,111552.97001297017,False,4,0,368,6,8.43486960870429,9,10.684046900879677,11,10.627778098779169
955,2024-06-20,2024-06-20,True,True,True,1666.3471486523144,134526.53078384692,False,4,0,141,12,7.662477124684455,9,10.513938977789547,12,10.297898002754964
956,2023-07-05,2023-07-05,True,True,True,2082.5850447266635,123366.01427562167,False,1,1,248,12,8.31212035896261,9,10.262535862660188,12,9.989928800979
957,2023-09-11,2023-09-13,True,False,False,3451.0001835036896,126565.71497753158,False,3,1,187,13,6.953762048300629,8,11.964704734849247,12,11.592686970574752
958,2024-12-23,2024-12-24,True,False,False,2194.917164756122,125928.34170633074,False,1,0,388,12,7.411415924349003,8,11.846120209156531,13,11.437239858286043
959,2024-12-03,2024-12-06,True,False,False,2093.7916794684143,108147.59061395416,False,3,0,286,10,8.067495749138935,9,9.481689839238811,10,9.257694481580899
960,2024-09-12,2024-09-12,True,True,True,3154.906667596062,108285.8560790601,False,4,0,107,9,8.890622089425538,9,8.520166065975124,10,8.181329913052942
961,2023-03-19,2023-03-19,True,True,True,3071.968156690974,129353.92150049628,False,3,0,211,14,8.171278807266667,9,15.988181282310196,18,15.839193720462024
962,2024-12-09,2024-12-10,True,False,False,3117.2098134656017,92819.54810119704,False,2,0,289,10,7.496262756428648,8,11.261629191587883,13,10.993991698363521
963,2024-01-23,2024-01-23,True,True,True,2352.98813087944,112559.73177490162,False,2,0,403,9,8.772618822792564,9,12.804086750788182,15,12.580222225511578
964,2023-01-25,2023-01-25,False,True,False,1910.9101563328616,124328.50402519974,False,4,1,176,9,7.938556055070391,8,8.816316760911029,10,8.480736364153708
965,2024-08-12,2024-08-12,False,True,False,1959.8144324764303,114582.53744989511,False,3,1,226,12,7.900610522148878,8,10.923456336586817,12,10.730437379606071
966,2023-02-11,2023-02-11,True,True,True,1817.90488642622,141367.25635715094,False,2,0,168,6,8.863814835891636,9,14.472041986319221,15,14.396548009560712
967,2023-08-21,2023-08-21,True,True,True,2268.0786701721117,121093.3684275588,False,3,1,403,12,8.392908231138545,9,14.509808135317245,16,13.79127201851885
968,2023-02-16,2023-02-16,True,True,True,2276.745288576558,120715.15364501305,False,1,0,291,8,7.463820190709275,8,16.37685886006734,18,16.172466594520063
969,2024-09-21,2024-09-21,True,True,True,1852.6466231929112,124273.11086753885,False,3,0,476,7,8.771963949931404,9,16.87486924959617,19,16.68293990625271
970,2024-03-01,2024-03-01,True,True,True,2789.8208244294838,120977.35386093715,False,2,0,288,7,7.448140051235384,8,17.14207231039744,19,16.848422645846043
971,2024-09-16,2024-09-16,True,True,True,1136.5502493368308,94570.02735703134,False,1,0,457,13,8.81551589110613,9,16.19300088610048,19,15.747075704631639
972,2023-01-29,2023-01-29,True,True,True,3216.8156721952782,131190.10768352883,False,4,1,132,11,6.824372561400021,8,13.62732563971829,14,13.222602609954613
973,2024-07-15,2024-07-17,True,False,False,2437.7509659468737,129651.87292943182,False,2,1,460,11,7.979895758512404,9,15.151907554333008,17,15.04924545286789
974,2023-05-29,2023-05-29,True,True,True,1889.9571033760842,108478.04698915458,False,2,0,123,12,7.964197357428903,8,16.682699099653142,19,16.228041390304277
975,2024-08-11,2024-08-11,True,True,True,2793.324785169335,120529.61089914612,False,4,0,145,7,7.475242406445281,8,16.206609535285168,17,16.12155137484875
976,2024-08-12,2024-08-12,True,True,True,2280.676636202703,110347.77330057908,False,2,0,270,7,8.058659268317767,9,12.292510023136861,14,12.011033292441459
977,2023-01-17,2023-01-17,True,True,True,2470.410444594778,112244.78150621489,False,3,0,136,8,7.975274876319487,8,15.257326336959148,16,14.58139777709058
978,2024-02-10,2024-02-10,True,True,True,1888.1275766718654,95224.93881370983,False,4,0,137,10,8.416565223389439,9,14.396784447779321,15,14.08072265799964
979,2024-09-04,2024-09-04,True,True,True,3208.4869869187814,132074.91249274538,False,1,1,310,13,7.291395534014662,8,17.377963678857885,18,16.787221569142464
980,2023-03-14,2023-03-16,True,False,False,2319.141506091368,121786.69775219072,False,3,0,392,12,6.951943794854028,8,12.84081821376274,13,12.698129920917564
981,2023-07-20,2023-07-23,True,False,False,2912.7072989115422,102737.8603804211,False,4,0,139,10,7.216600207609151,8,14.640114035475857,16,14.24403784612695
982,2024-02-24,2024-02-24,True,True,True,2167.649547424493,118789.24567609446,False,3,0,303,5,8.681940150375564,9,15.643977330436213,17,15.556625909276857
983,2023-10-05,2023-10-07,True,False,False,2189.2632976427612,141125.19290962804,False,1,0,437,10,7.848043327579303,8,12.930997200471001,15,12.3856375006905
984,2023-01-25,2023-01-27,True,False,False,3077.731722016334,116950.20057265284,False,3,0,294,6,8.57902560869104,9,12.969749215783777,15,12.38711993887875
985,2023-10-14,2023-10-14,True,True,True,2452.863641384517,121814.61063480639,False,3,0,303,10,7.979915357561483,9,14.698826882419487,17,13.993463084111266
986,2024-06-14,2024-06-14,True,True,True,2970.1870184578934,118204.14475893085,False,4,1,431,8,8.932229127173704,9,10.722578685620789,11,10.237669155772698
987,2024-05-02,2024-05-04,True,False,False,2768.004612795683,127684.40731326766,False,3,0,244,14,7.263056881031559,8,15.277011493318101,16,15.041882805891676
988,2024-02-02,2024-02-02,True,True,True,2658.136890129857,133662.14785205788,False,1,0,187,6,8.580607409970112,9,9.966964179029452,10,9.819379695079617
989,2024-09-02,2024-09-02,True,True,True,1925.8446062422781,115447.65825252389,False,1,0,149,14,6.986481354486818,8,13.024976063067077,15,12.65454599550508
990,2024-10-03,2024-10-03,True,True,True,2345.892035919585,116532.50108991757,False,4,1,172,6,8.627531277742719,9,15.326244414276676,16,14.656891314047858
991,2024-09-03,2024-09-04,True,False,False,3093.5244606340775,115317.68497229638,False,3,2,225,5,8.791814430070227,9,15.20697268741396,17,14.56250644656271
992,2024-05-12,2024-05-12,True,True,True,2105.8924163490424,109420.63337991091,False,1,0,107,14,7.189494390998335,8,12.966055320420645,13,12.841380617443395
993,2023-03-29,2023-03-29,True,True,True,3073.133247621575,117407.46807401707,False,3,0,398,7,8.731330922454394,9,11.969863699730826,12,11.568174852301036
994,2023-05-03,2023-05-05,False,False,False,2809.4424089325466,131249.87106380163,False,1,0,354,7,7.9544904536446674,8,15.882348243145024,16,15.833315128187639
995,2023-04-17,2023-04-18,True,False,False,2729.818659037408,129136.07217568034,False,1,0,267,11,6.978962129417045,8,15.97204218270724,17,15.912045007441778
996,2023-07-20,2023-07-20,True,True,True,2536.0690269258334,143147.3230454092,False,1,1,394,8,6.845784327122453,8,9.848089170415795,10,9.647935075779275
997,2024-09-25,2024-09-25,True,True,True,2064.4300254586265,136896.51317203714,False,1,0,179,9,7.4537623739311725,8,18.509001281204373,19,18.16839629397269
998,2023-05-15,2023-05-20,True,False,False,2159.61221683741,122922.65456155712,False,4,0,265,12,7.390598607026247,8,10.830539371079936,11,10.30042814866292
999,2024-01-06,2024-01-06,True,True,True,2373.7244400450763,107640.99454041055,False,4,0,368,8,7.8036692723435666,8,17.143789001780664,19,16.629603527757556
1000,2024-04-18,2024-04-18,True,True,True,2448.2418224685675,107225.82051867615,False,1,0,232,13,8.649411467520576,9,13.568819047810068,15,12.932131147401746
1001,2024-06-25,2024-06-25,False,True,False,1858.943094433468,109120.77621406343,False,2,0,182,7,7.767016057553621,9,13.908885777955206,15,13.694365016464568
1002,2023-10-28,2023-10-31,False,False,False,2082.8309067086684,113089.45622606104,False,2,0,122,7,7.286270939515201,8,13.406321762904199,14,12.806585171614742
1003,2024-07-02,2024-07-02,True,True,True,2094.0601655666346,127116.21734184172,False,1,0,257,8,8.664736514234,9,14.393686692158346,16,13.684767391936473
1004,2023-05-11,2023-05-11,True,True,True,2951.3905343005767,115327.50427900777,False,4,0,447,5,7.365641786841788,8,13.870508125505063,14,13.18568521417032
1005,2024-09-21,2024-09-24,True,False,False,2489.9864015782377,105303.73948853486,False,1,0,366,9,8.244484916525364,9,8.589968908287274,10,8.370047510591098
1006,2023-04-07,2023-04-07,True,True,True,2830.054937849951,107693.16117899606,False,3,0,241,10,8.127411115239148,9,13.327306943828198,14,13.163733801470174
1007,2024-10-09,2024-10-09,True,True,True,2674.549001202752,114999.6132345072,False,2,0,361,12,7.350086063636635,8,14.608026067797496,17,14.21966334459846
1008,2023-12-27,2023-12-27,True,True,True,3162.0411849392976,108789.37218659562,False,1,0,287,8,7.822826552464982,8,13.072537846620873,15,12.5287839666823
1009,2024-02-01,2024-02-01,True,True,True,2381.242916105442,118180.7284244462,False,4,0,323,14,7.509184021961762,8,10.748614491975871,11,10.529719300640467
1010,2023-08-20,2023-08-22,True,False,False,3131.288703482075,119424.97031205083,False,1,0,459,7,7.104259731118291,8,16.0336939945081,18,15.847653080259441
1011,2023-03-05,2023-03-05,True,True,True,2541.036653139865,124830.558694958,False,3,0,159,8,8.845059128685083,9,17.236270812078995,19,17.044640167773327
1012,2024-12-02,2024-12-02,True,True,True,2080.7906901559495,124185.79332936477,False,4,0,476,12,6.943808793849445,8,14.503207057721493,15,13.916369783056723
1013,2024-10-14,2024-10-14,True,True,True,2784.0511385552973,116036.16485444334,False,1,0,290,6,7.541430984874707,8,18.85875913726278,19,18.591415450658936
1014,2023-01-07,2023-01-07,True,True,True,1760.9654547037296,122429.43912350816,False,3,1,392,8,7.060586400189278,8,15.579628423573611,17,15.036167175676791
1015,2023-02-13,2023-02-13,True,True,True,1910.5786553762277,116599.97324237881,False,3,0,373,14,7.932401275609138,9,8.621920784981041,10,8.570348604687464
1016,2023-11-10,2023-11-10,True,True,True,2382.4920853137723,110572.6387781355,True,3,0,241,11,7.214535662966616,8,12.910751147079022,13,12.504988154943891
1017,2024-11-21,2024-11-21,True,True,True,2689.4359428446373,124248.85303393475,False,4,0,405,12,8.423396911592874,9,16.848899813382324,18,16.776625438005485
1018,2023-07-12,2023-07-12,True,True,True,3126.404176059783,115892.61547421856,False,1,0,301,6,7.831300901933501,9,9.841781865324903,10,9.443187981995761
1019,2023-07-10,2023-07-09,True,True,True,3179.137867598095,104170.79260078841,False,1,0,193,6,6.927986083555629,8,12.237171402602657,14,12.039379981281385
1020,2024-10-08,2024-10-08,True,True,True,2902.1191473413373,117064.62065712783,False,2,0,222,12,7.3487597575962775,8,15.884985591869045,16,15.759580478741205
1021,2023-02-20,2023-02-20,True,True,True,2306.6113885651935,127256.63266655646,False,1,0,476,9,7.1298457137105835,8,9.826291706842554,10,9.343520464520456
1022,2023-10-05,2023-10-08,True,False,False,2683.5998993876938,119685.28629796316,False,3,0,300,14,7.417048609372744,8,17.294110644912646,18,16.658680921753472
1023,2023-01-17,2023-01-17,True,True,True,2603.960033691979,129859.48383314721,False,2,1,436,9,7.346723045001994,8,12.363984024275606,13,11.876031925075353
1024,2024-06-16,2024-06-16,True,True,True,3274.004110409346,113715.57310844654,False,1,0,245,12,6.845473235460795,8,15.587331935126254,16,15.33169023876629
1025,2023-01-16,2023-01-16,True,True,True,2361.215046498154,125456.81638190337,False,4,0,239,9,8.762041457602047,9,11.990321731492754,13,11.681493893860278
1026,2023-05-30,2023-05-30,True,True,True,3056.9311989911103,92000.35697406414,False,1,0,174,14,7.0098042985594535,8,10.603510098144422,12,10.263725888567249
1027,2023-02-21,2023-02-21,True,True,True,2844.7948429881553,123226.31399625594,False,3,0,334,13,7.643766251944977,8,12.311892634441131,14,11.984595932240106
1028,2023-07-01,2023-07-01,True,True,True,3030.8447614082934,117578.51399645739,False,1,0,448,14,7.964242582826543,9,10.572780027495615,11,10.211244650647494
1029,2023-02-24,2023-02-24,True,True,True,1596.8883923300516,106813.32771971342,False,3,1,119,14,8.638919319556384,9,9.728249348821176,10,9.339248835841431
1030,2024-05-30,2024-05-30,True,True,True,2422.834812060145,129601.83669374349,False,3,0,433,12,8.300371827315614,9,10.538708872523024,12,10.186288531474915
1031,2024-06-13,2024-06-13,False,True,False,2163.859398625852,118354.4209032943,False,3,0,133,6,8.385984234764036,9,12.823473827836954,15,12.226743899622036
1032,2023-12-06,2023-12-09,True,False,False,2386.4600309418915,125515.18656598618,False,1,0,416,13,7.608576974916417,8,14.791401513268287,15,14.73299730648102
1033,2024-06-03,2024-06-03,True,True,True,2125.446651604878,111889.90181362514,False,2,0,421,10,7.582345213981005,8,10.62603263724766,11,10.540429892396126
1034,2024-08-17,2024-08-17,True,True,True,3657.410795888054,122072.72565834697,False,2,0,442,9,7.306378599327886,8,14.360188281150657,15,14.280519477088305
1035,2024-08-17,2024-08-19,True,False,False,2612.802959958917,104020.56348114813,False,4,0,361,11,7.198673316879541,8,17.8681075283411,19,17.86793344306261
1036,2023-04-21,2023-04-22,True,False,False,2896.3339201068866,116862.13263276251,False,1,0,338,11,8.114534681440144,9,12.533563259924398,13,12.190598235630308
1037,2024-02-20,2024-02-20,True,True,True,3517.621447088102,134755.64486150004,False,1,0,265,9,7.479257087509021,8,16.29603269226731,19,16.03770928045017
1038,2024-05-25,2024-05-25,True,True,True,2090.9989076291267,121230.18673526756,False,3,0,313,13,7.0437920460370504,8,9.406026994862767,10,9.401619381530553
1039,2024-12-10,2024-12-10,True,True,True,2519.799409026069,131988.46875616748,False,1,0,155,5,8.693737208395124,9,13.971723908429412,15,13.492499314856953
1040,2023-02-11,2023-02-11,True,True,True,3209.433794901106,106957.11337697256,False,4,1,324,10,7.766173635326236,9,15.685241804322793,16,15.226329250031627
1041,2023-11-07,2023-11-07,True,True,True,3178.7941046384212,128865.08802075525,False,1,0,474,10,7.556340847395612,8,12.009842121374973,14,11.855398366356628
1042,2023-09-21,2023-09-22,True,False,False,1927.6911675617025,127410.99228266711,False,3,0,296,9,7.785024421532835,9,18.296896793564883,19,18.0186591926518
1043,2024-08-07,2024-08-07,False,True,False,2334.250305850243,120803.6232596303,False,4,0,245,13,7.859511342673835,8,16.568702751711886,18,16.058156546734644
1044,2024-05-24,2024-05-24,True,True,True,2634.405598591021,109719.18240156828,False,3,0,381,9,6.964254639964708,8,13.305947010756459,14,12.658408547903955
1045,2024-10-28,2024-10-27,True,True,True,2698.199150928269,115721.32399380181,False,4,0,212,10,7.718518660093726,8,10.15014940046156,11,9.880633926498557
